model,params_m,length,ladder,seed,turn,fidelity_vs_input,fidelity_vs_original
pythia-410m-deduped,410,21,fib,5,9,1.0,0.0
pythia-410m-deduped,410,21,fib,5,10,1.0,0.0
pythia-410m-deduped,410,21,fib,5,11,1.0,0.0
pythia-410m-deduped,410,21,fib,5,12,1.0,0.0
pythia-410m-deduped,410,32,oct,0,1,0.281,0.281
pythia-410m-deduped,410,32,oct,0,2,1.0,0.281
pythia-410m-deduped,410,32,oct,0,3,1.0,0.281
pythia-410m-deduped,410,32,oct,0,4,1.0,0.281
pythia-410m-deduped,410,32,oct,0,5,1.0,0.281
pythia-410m-deduped,410,32,oct,0,6,1.0,0.281
pythia-410m-deduped,410,32,oct,0,7,1.0,0.281
pythia-410m-deduped,410,32,oct,0,8,1.0,0.281
pythia-410m-deduped,410,32,oct,0,9,1.0,0.281
pythia-410m-deduped,410,32,oct,0,10,1.0,0.281
pythia-410m-deduped,410,32,oct,0,11,1.0,0.281
pythia-410m-deduped,410,32,oct,0,12,1.0,0.281
pythia-410m-deduped,410,32,oct,1,1,0.0,0.0
pythia-410m-deduped,410,32,oct,1,2,1.0,0.0
pythia-410m-deduped,410,32,oct,1,3,1.0,0.0
pythia-410m-deduped,410,32,oct,1,4,1.0,0.0
pythia-410m-deduped,410,32,oct,1,5,1.0,0.0
pythia-410m-deduped,410,32,oct,1,6,1.0,0.0
pythia-410m-deduped,410,32,oct,1,7,1.0,0.0
pythia-410m-deduped,410,32,oct,1,8,1.0,0.0
pythia-410m-deduped,410,32,oct,1,9,1.0,0.0
pythia-410m-deduped,410,32,oct,1,10,1.0,0.0
pythia-410m-deduped,410,32,oct,1,11,1.0,0.0
pythia-410m-deduped,410,32,oct,1,12,1.0,0.0
pythia-410m-deduped,410,32,oct,2,1,1.0,1.0
pythia-410m-deduped,410,32,oct,2,2,1.0,1.0
pythia-410m-deduped,410,32,oct,2,3,1.0,1.0
pythia-410m-deduped,410,32,oct,2,4,1.0,1.0
pythia-410m-deduped,410,32,oct,2,5,1.0,1.0
pythia-410m-deduped,410,32,oct,2,6,1.0,1.0
pythia-410m-deduped,410,32,oct,2,7,1.0,1.0
pythia-410m-deduped,410,32,oct,2,8,1.0,1.0
pythia-410m-deduped,410,32,oct,2,9,1.0,1.0
pythia-410m-deduped,410,32,oct,2,10,1.0,1.0
pythia-410m-deduped,410,32,oct,2,11,1.0,1.0
pythia-410m-deduped,410,32,oct,2,12,1.0,1.0
pythia-410m-deduped,410,32,oct,3,1,0.969,0.969
pythia-410m-deduped,410,32,oct,3,2,1.0,0.969
pythia-410m-deduped,410,32,oct,3,3,1.0,0.969
pythia-410m-deduped,410,32,oct,3,4,1.0,0.969
pythia-410m-deduped,410,32,oct,3,5,1.0,0.969
pythia-410m-deduped,410,32,oct,3,6,1.0,0.969
pythia-410m-deduped,410,32,oct,3,7,1.0,0.969
pythia-410m-deduped,410,32,oct,3,8,1.0,0.969
pythia-410m-deduped,410,32,oct,3,9,1.0,0.969
pythia-410m-deduped,410,32,oct,3,10,1.0,0.969
pythia-410m-deduped,410,32,oct,3,11,1.0,0.969
pythia-410m-deduped,410,32,oct,3,12,1.0,0.969
pythia-410m-deduped,410,32,oct,4,1,0.0,0.0
pythia-410m-deduped,410,32,oct,4,2,1.0,0.0
pythia-410m-deduped,410,32,oct,4,3,1.0,0.0
pythia-410m-deduped,410,32,oct,4,4,1.0,0.0
pythia-410m-deduped,410,32,oct,4,5,1.0,0.0
pythia-410m-deduped,410,32,oct,4,6,1.0,0.0
pythia-410m-deduped,410,32,oct,4,7,1.0,0.0
pythia-410m-deduped,410,32,oct,4,8,1.0,0.0
pythia-410m-deduped,410,32,oct,4,9,1.0,0.0
pythia-410m-deduped,410,32,oct,4,10,1.0,0.0
pythia-410m-deduped,410,32,oct,4,11,1.0,0.0
pythia-410m-deduped,410,32,oct,4,12,1.0,0.0
pythia-410m-deduped,410,32,oct,5,1,0.969,0.969
pythia-410m-deduped,410,32,oct,5,2,1.0,0.969
pythia-410m-deduped,410,32,oct,5,3,1.0,0.969
pythia-410m-deduped,410,32,oct,5,4,1.0,0.969
pythia-410m-deduped,410,32,oct,5,5,1.0,0.969
pythia-410m-deduped,410,32,oct,5,6,1.0,0.969
pythia-410m-deduped,410,32,oct,5,7,1.0,0.969
pythia-410m-deduped,410,32,oct,5,8,1.0,0.969
pythia-410m-deduped,410,32,oct,5,9,1.0,0.969
pythia-410m-deduped,410,32,oct,5,10,1.0,0.969
pythia-410m-deduped,410,32,oct,5,11,1.0,0.969
pythia-410m-deduped,410,32,oct,5,12,1.0,0.969
pythia-410m-deduped,410,34,fib,0,1,0.912,0.912
pythia-410m-deduped,410,34,fib,0,2,1.0,0.912
pythia-410m-deduped,410,34,fib,0,3,1.0,0.912
pythia-410m-deduped,410,34,fib,0,4,1.0,0.912
pythia-410m-deduped,410,34,fib,0,5,1.0,0.912
pythia-410m-deduped,410,34,fib,0,6,1.0,0.912
pythia-410m-deduped,410,34,fib,0,7,1.0,0.912
pythia-410m-deduped,410,34,fib,0,8,1.0,0.912
pythia-410m-deduped,410,34,fib,0,9,1.0,0.912
pythia-410m-deduped,410,34,fib,0,10,1.0,0.912
pythia-410m-deduped,410,34,fib,0,11,1.0,0.912
pythia-410m-deduped,410,34,fib,0,12,1.0,0.912
pythia-410m-deduped,410,34,fib,1,1,1.0,1.0
pythia-410m-deduped,410,34,fib,1,2,1.0,1.0
pythia-410m-deduped,410,34,fib,1,3,1.0,1.0
pythia-410m-deduped,410,34,fib,1,4,1.0,1.0
pythia-410m-deduped,410,34,fib,1,5,1.0,1.0
pythia-410m-deduped,410,34,fib,1,6,1.0,1.0
pythia-410m-deduped,410,34,fib,1,7,1.0,1.0
pythia-410m-deduped,410,34,fib,1,8,1.0,1.0
pythia-410m-deduped,410,34,fib,1,9,1.0,1.0
pythia-410m-deduped,410,34,fib,1,10,1.0,1.0
pythia-410m-deduped,410,34,fib,1,11,1.0,1.0
pythia-410m-deduped,410,34,fib,1,12,1.0,1.0
pythia-410m-deduped,410,34,fib,2,1,0.853,0.853
pythia-410m-deduped,410,34,fib,2,2,1.0,0.853
pythia-410m-deduped,410,34,fib,2,3,1.0,0.853
pythia-410m-deduped,410,34,fib,2,4,1.0,0.853
pythia-410m-deduped,410,34,fib,2,5,1.0,0.853
pythia-410m-deduped,410,34,fib,2,6,1.0,0.853
pythia-410m-deduped,410,34,fib,2,7,1.0,0.853
pythia-410m-deduped,410,34,fib,2,8,1.0,0.853
pythia-410m-deduped,410,34,fib,2,9,1.0,0.853
pythia-410m-deduped,410,34,fib,2,10,1.0,0.853
pythia-410m-deduped,410,34,fib,2,11,1.0,0.853
pythia-410m-deduped,410,34,fib,2,12,1.0,0.853
pythia-410m-deduped,410,34,fib,3,1,0.971,0.971
pythia-410m-deduped,410,34,fib,3,2,1.0,0.971
pythia-410m-deduped,410,34,fib,3,3,1.0,0.971
pythia-410m-deduped,410,34,fib,3,4,1.0,0.971
pythia-410m-deduped,410,34,fib,3,5,1.0,0.971
pythia-410m-deduped,410,34,fib,3,6,1.0,0.971
pythia-410m-deduped,410,34,fib,3,7,1.0,0.971
pythia-410m-deduped,410,34,fib,3,8,1.0,0.971
pythia-410m-deduped,410,34,fib,3,9,1.0,0.971
pythia-410m-deduped,410,34,fib,3,10,1.0,0.971
pythia-410m-deduped,410,34,fib,3,11,1.0,0.971
pythia-410m-deduped,410,34,fib,3,12,1.0,0.971
pythia-410m-deduped,410,34,fib,4,1,1.0,1.0
pythia-410m-deduped,410,34,fib,4,2,1.0,1.0
pythia-410m-deduped,410,34,fib,4,3,1.0,1.0
pythia-410m-deduped,410,34,fib,4,4,1.0,1.0
pythia-410m-deduped,410,34,fib,4,5,1.0,1.0
pythia-410m-deduped,410,34,fib,4,6,1.0,1.0
pythia-410m-deduped,410,34,fib,4,7,1.0,1.0
pythia-410m-deduped,410,34,fib,4,8,1.0,1.0
pythia-410m-deduped,410,34,fib,4,9,1.0,1.0
pythia-410m-deduped,410,34,fib,4,10,1.0,1.0
pythia-410m-deduped,410,34,fib,4,11,1.0,1.0
pythia-410m-deduped,410,34,fib,4,12,1.0,1.0
pythia-410m-deduped,410,34,fib,5,1,0.0,0.0
pythia-410m-deduped,410,34,fib,5,2,1.0,0.0
pythia-410m-deduped,410,34,fib,5,3,1.0,0.0
pythia-410m-deduped,410,34,fib,5,4,1.0,0.0
pythia-410m-deduped,410,34,fib,5,5,1.0,0.0
pythia-410m-deduped,410,34,fib,5,6,1.0,0.0
pythia-410m-deduped,410,34,fib,5,7,1.0,0.0
pythia-410m-deduped,410,34,fib,5,8,1.0,0.0
pythia-410m-deduped,410,34,fib,5,9,1.0,0.0
pythia-410m-deduped,410,34,fib,5,10,1.0,0.0
pythia-410m-deduped,410,34,fib,5,11,1.0,0.0
pythia-410m-deduped,410,34,fib,5,12,1.0,0.0
pythia-410m-deduped,410,55,fib,0,1,0.018,0.018
pythia-410m-deduped,410,55,fib,0,2,0.982,0.0
pythia-410m-deduped,410,55,fib,0,3,1.0,0.0
pythia-410m-deduped,410,55,fib,0,4,1.0,0.0
pythia-410m-deduped,410,55,fib,0,5,1.0,0.0
pythia-410m-deduped,410,55,fib,0,6,1.0,0.0
pythia-410m-deduped,410,55,fib,0,7,1.0,0.0
pythia-410m-deduped,410,55,fib,0,8,1.0,0.0
pythia-410m-deduped,410,55,fib,0,9,1.0,0.0
pythia-410m-deduped,410,55,fib,0,10,1.0,0.0
pythia-410m-deduped,410,55,fib,0,11,1.0,0.0
pythia-410m-deduped,410,55,fib,0,12,1.0,0.0
pythia-410m-deduped,410,55,fib,1,1,1.0,1.0
pythia-410m-deduped,410,55,fib,1,2,1.0,1.0
pythia-410m-deduped,410,55,fib,1,3,1.0,1.0
pythia-410m-deduped,410,55,fib,1,4,1.0,1.0
pythia-410m-deduped,410,55,fib,1,5,1.0,1.0
pythia-410m-deduped,410,55,fib,1,6,1.0,1.0
pythia-410m-deduped,410,55,fib,1,7,1.0,1.0
pythia-410m-deduped,410,55,fib,1,8,1.0,1.0
pythia-410m-deduped,410,55,fib,1,9,1.0,1.0
pythia-410m-deduped,410,55,fib,1,10,1.0,1.0
pythia-410m-deduped,410,55,fib,1,11,1.0,1.0
pythia-410m-deduped,410,55,fib,1,12,1.0,1.0
pythia-410m-deduped,410,55,fib,2,1,0.491,0.491
pythia-410m-deduped,410,55,fib,2,2,0.018,0.0
pythia-410m-deduped,410,55,fib,2,3,1.0,0.0
pythia-410m-deduped,410,55,fib,2,4,1.0,0.0
pythia-410m-deduped,410,55,fib,2,5,1.0,0.0
pythia-410m-deduped,410,55,fib,2,6,1.0,0.0
pythia-410m-deduped,410,55,fib,2,7,1.0,0.0
pythia-410m-deduped,410,55,fib,2,8,1.0,0.0
pythia-410m-deduped,410,55,fib,2,9,1.0,0.0
pythia-410m-deduped,410,55,fib,2,10,1.0,0.0
pythia-410m-deduped,410,55,fib,2,11,1.0,0.0
pythia-410m-deduped,410,55,fib,2,12,1.0,0.0
pythia-410m-deduped,410,55,fib,3,1,0.982,0.982
pythia-410m-deduped,410,55,fib,3,2,1.0,0.982
pythia-410m-deduped,410,55,fib,3,3,1.0,0.982
pythia-410m-deduped,410,55,fib,3,4,1.0,0.982
pythia-410m-deduped,410,55,fib,3,5,1.0,0.982
pythia-410m-deduped,410,55,fib,3,6,1.0,0.982
pythia-410m-deduped,410,55,fib,3,7,1.0,0.982
pythia-410m-deduped,410,55,fib,3,8,1.0,0.982
pythia-410m-deduped,410,55,fib,3,9,1.0,0.982
pythia-410m-deduped,410,55,fib,3,10,1.0,0.982
pythia-410m-deduped,410,55,fib,3,11,1.0,0.982
pythia-410m-deduped,410,55,fib,3,12,1.0,0.982
pythia-410m-deduped,410,55,fib,4,1,0.4,0.4
pythia-410m-deduped,410,55,fib,4,2,1.0,0.4
pythia-410m-deduped,410,55,fib,4,3,1.0,0.4
pythia-410m-deduped,410,55,fib,4,4,1.0,0.4
pythia-410m-deduped,410,55,fib,4,5,1.0,0.4
pythia-410m-deduped,410,55,fib,4,6,1.0,0.4
pythia-410m-deduped,410,55,fib,4,7,1.0,0.4
pythia-410m-deduped,410,55,fib,4,8,1.0,0.4
pythia-410m-deduped,410,55,fib,4,9,1.0,0.4
pythia-410m-deduped,410,55,fib,4,10,1.0,0.4
pythia-410m-deduped,410,55,fib,4,11,1.0,0.4
pythia-410m-deduped,410,55,fib,4,12,1.0,0.4
pythia-410m-deduped,410,55,fib,5,1,0.964,0.964
pythia-410m-deduped,410,55,fib,5,2,1.0,0.964
pythia-410m-deduped,410,55,fib,5,3,1.0,0.964
pythia-410m-deduped,410,55,fib,5,4,1.0,0.964
pythia-410m-deduped,410,55,fib,5,5,1.0,0.964
pythia-410m-deduped,410,55,fib,5,6,1.0,0.964
pythia-410m-deduped,410,55,fib,5,7,1.0,0.964
pythia-410m-deduped,410,55,fib,5,8,1.0,0.964
pythia-410m-deduped,410,55,fib,5,9,1.0,0.964
pythia-410m-deduped,410,55,fib,5,10,1.0,0.964
pythia-410m-deduped,410,55,fib,5,11,1.0,0.964
pythia-410m-deduped,410,55,fib,5,12,1.0,0.964
pythia-410m-deduped,410,64,oct,0,1,0.188,0.188
pythia-410m-deduped,410,64,oct,0,2,0.812,0.0
pythia-410m-deduped,410,64,oct,0,3,1.0,0.0
pythia-410m-deduped,410,64,oct,0,4,1.0,0.0
pythia-410m-deduped,410,64,oct,0,5,1.0,0.0
pythia-410m-deduped,410,64,oct,0,6,1.0,0.0
pythia-410m-deduped,410,64,oct,0,7,1.0,0.0
pythia-410m-deduped,410,64,oct,0,8,1.0,0.0
pythia-410m-deduped,410,64,oct,0,9,1.0,0.0
pythia-410m-deduped,410,64,oct,0,10,1.0,0.0
pythia-410m-deduped,410,64,oct,0,11,1.0,0.0
pythia-410m-deduped,410,64,oct,0,12,1.0,0.0
pythia-410m-deduped,410,64,oct,1,1,1.0,1.0
pythia-410m-deduped,410,64,oct,1,2,1.0,1.0
pythia-410m-deduped,410,64,oct,1,3,1.0,1.0
pythia-410m-deduped,410,64,oct,1,4,1.0,1.0
pythia-410m-deduped,410,64,oct,1,5,1.0,1.0
pythia-410m-deduped,410,64,oct,1,6,1.0,1.0
pythia-410m-deduped,410,64,oct,1,7,1.0,1.0
pythia-410m-deduped,410,64,oct,1,8,1.0,1.0
pythia-410m-deduped,410,64,oct,1,9,1.0,1.0
pythia-410m-deduped,410,64,oct,1,10,1.0,1.0
pythia-410m-deduped,410,64,oct,1,11,1.0,1.0
pythia-410m-deduped,410,64,oct,1,12,1.0,1.0
pythia-410m-deduped,410,64,oct,2,1,0.0,0.0
pythia-410m-deduped,410,64,oct,2,2,0.031,0.0
pythia-410m-deduped,410,64,oct,2,3,1.0,0.0
pythia-410m-deduped,410,64,oct,2,4,1.0,0.0
pythia-410m-deduped,410,64,oct,2,5,1.0,0.0
pythia-410m-deduped,410,64,oct,2,6,1.0,0.0
pythia-410m-deduped,410,64,oct,2,7,1.0,0.0
pythia-410m-deduped,410,64,oct,2,8,1.0,0.0
pythia-410m-deduped,410,64,oct,2,9,1.0,0.0
pythia-410m-deduped,410,64,oct,2,10,1.0,0.0
pythia-410m-deduped,410,64,oct,2,11,1.0,0.0
pythia-410m-deduped,410,64,oct,2,12,1.0,0.0
pythia-410m-deduped,410,64,oct,3,1,0.172,0.172
pythia-410m-deduped,410,64,oct,3,2,0.0,0.0
pythia-410m-deduped,410,64,oct,3,3,1.0,0.0
pythia-410m-deduped,410,64,oct,3,4,1.0,0.0
pythia-410m-deduped,410,64,oct,3,5,1.0,0.0
pythia-410m-deduped,410,64,oct,3,6,1.0,0.0
pythia-410m-deduped,410,64,oct,3,7,1.0,0.0
pythia-410m-deduped,410,64,oct,3,8,1.0,0.0
pythia-410m-deduped,410,64,oct,3,9,1.0,0.0
pythia-410m-deduped,410,64,oct,3,10,1.0,0.0
pythia-410m-deduped,410,64,oct,3,11,1.0,0.0
pythia-410m-deduped,410,64,oct,3,12,1.0,0.0
pythia-410m-deduped,410,64,oct,4,1,0.531,0.531
pythia-410m-deduped,410,64,oct,4,2,0.984,0.516
pythia-410m-deduped,410,64,oct,4,3,1.0,0.516
pythia-410m-deduped,410,64,oct,4,4,1.0,0.516
pythia-410m-deduped,410,64,oct,4,5,1.0,0.516
pythia-410m-deduped,410,64,oct,4,6,1.0,0.516
pythia-410m-deduped,410,64,oct,4,7,1.0,0.516
pythia-410m-deduped,410,64,oct,4,8,1.0,0.516
pythia-410m-deduped,410,64,oct,4,9,1.0,0.516
pythia-410m-deduped,410,64,oct,4,10,1.0,0.516
pythia-410m-deduped,410,64,oct,4,11,1.0,0.516
pythia-410m-deduped,410,64,oct,4,12,1.0,0.516
pythia-410m-deduped,410,64,oct,5,1,0.0,0.0
pythia-410m-deduped,410,64,oct,5,2,1.0,0.0
pythia-410m-deduped,410,64,oct,5,3,1.0,0.0
pythia-410m-deduped,410,64,oct,5,4,1.0,0.0
pythia-410m-deduped,410,64,oct,5,5,1.0,0.0
pythia-410m-deduped,410,64,oct,5,6,1.0,0.0
pythia-410m-deduped,410,64,oct,5,7,1.0,0.0
pythia-410m-deduped,410,64,oct,5,8,1.0,0.0
pythia-410m-deduped,410,64,oct,5,9,1.0,0.0
pythia-410m-deduped,410,64,oct,5,10,1.0,0.0
pythia-410m-deduped,410,64,oct,5,11,1.0,0.0
pythia-410m-deduped,410,64,oct,5,12,1.0,0.0
pythia-1.4b-deduped,1400,2,fib,0,1,1.0,1.0
pythia-1.4b-deduped,1400,2,fib,0,2,1.0,1.0
pythia-1.4b-deduped,1400,2,fib,0,3,1.0,1.0
pythia-1.4b-deduped,1400,2,fib,0,4,1.0,1.0
pythia-1.4b-deduped,1400,2,fib,0,5,1.0,1.0
pythia-1.4b-deduped,1400,2,fib,0,6,1.0,1.0
pythia-1.4b-deduped,1400,2,fib,0,7,1.0,1.0
pythia-1.4b-deduped,1400,2,fib,0,8,1.0,1.0
pythia-1.4b-deduped,1400,2,fib,0,9,1.0,1.0
pythia-1.4b-deduped,1400,2,fib,0,10,1.0,1.0
pythia-1.4b-deduped,1400,2,fib,0,11,1.0,1.0
pythia-1.4b-deduped,1400,2,fib,0,12,1.0,1.0
pythia-1.4b-deduped,1400,2,fib,1,1,1.0,1.0
pythia-1.4b-deduped,1400,2,fib,1,2,1.0,1.0
pythia-1.4b-deduped,1400,2,fib,1,3,1.0,1.0
pythia-1.4b-deduped,1400,2,fib,1,4,1.0,1.0
pythia-1.4b-deduped,1400,2,fib,1,5,1.0,1.0
pythia-1.4b-deduped,1400,2,fib,1,6,1.0,1.0
pythia-1.4b-deduped,1400,2,fib,1,7,1.0,1.0
pythia-1.4b-deduped,1400,2,fib,1,8,1.0,1.0
pythia-1.4b-deduped,1400,2,fib,1,9,1.0,1.0
pythia-1.4b-deduped,1400,2,fib,1,10,1.0,1.0
pythia-1.4b-deduped,1400,2,fib,1,11,1.0,1.0
pythia-1.4b-deduped,1400,2,fib,1,12,1.0,1.0
pythia-1.4b-deduped,1400,2,fib,2,1,1.0,1.0
pythia-1.4b-deduped,1400,2,fib,2,2,1.0,1.0
pythia-1.4b-deduped,1400,2,fib,2,3,1.0,1.0
pythia-1.4b-deduped,1400,2,fib,2,4,1.0,1.0
pythia-1.4b-deduped,1400,2,fib,2,5,1.0,1.0
pythia-1.4b-deduped,1400,2,fib,2,6,1.0,1.0
pythia-1.4b-deduped,1400,2,fib,2,7,1.0,1.0
pythia-1.4b-deduped,1400,2,fib,2,8,1.0,1.0
pythia-1.4b-deduped,1400,2,fib,2,9,1.0,1.0
pythia-1.4b-deduped,1400,2,fib,2,10,1.0,1.0
pythia-1.4b-deduped,1400,2,fib,2,11,1.0,1.0
pythia-1.4b-deduped,1400,2,fib,2,12,1.0,1.0
pythia-1.4b-deduped,1400,2,fib,3,1,1.0,1.0
pythia-1.4b-deduped,1400,2,fib,3,2,1.0,1.0
pythia-1.4b-deduped,1400,2,fib,3,3,1.0,1.0
pythia-1.4b-deduped,1400,2,fib,3,4,1.0,1.0
pythia-1.4b-deduped,1400,2,fib,3,5,1.0,1.0
pythia-1.4b-deduped,1400,2,fib,3,6,1.0,1.0
pythia-1.4b-deduped,1400,2,fib,3,7,1.0,1.0
pythia-1.4b-deduped,1400,2,fib,3,8,1.0,1.0
pythia-1.4b-deduped,1400,2,fib,3,9,1.0,1.0
pythia-1.4b-deduped,1400,2,fib,3,10,1.0,1.0
pythia-1.4b-deduped,1400,2,fib,3,11,1.0,1.0
pythia-1.4b-deduped,1400,2,fib,3,12,1.0,1.0
pythia-1.4b-deduped,1400,2,fib,4,1,0.5,0.5
pythia-1.4b-deduped,1400,2,fib,4,2,1.0,0.5
pythia-1.4b-deduped,1400,2,fib,4,3,1.0,0.5
pythia-1.4b-deduped,1400,2,fib,4,4,1.0,0.5
pythia-1.4b-deduped,1400,2,fib,4,5,1.0,0.5
pythia-1.4b-deduped,1400,2,fib,4,6,1.0,0.5
pythia-1.4b-deduped,1400,2,fib,4,7,1.0,0.5
pythia-1.4b-deduped,1400,2,fib,4,8,1.0,0.5
pythia-1.4b-deduped,1400,2,fib,4,9,1.0,0.5
pythia-1.4b-deduped,1400,2,fib,4,10,1.0,0.5
pythia-1.4b-deduped,1400,2,fib,4,11,1.0,0.5
pythia-1.4b-deduped,1400,2,fib,4,12,1.0,0.5
pythia-1.4b-deduped,1400,2,fib,5,1,1.0,1.0
pythia-1.4b-deduped,1400,2,fib,5,2,1.0,1.0
pythia-1.4b-deduped,1400,2,fib,5,3,1.0,1.0
pythia-1.4b-deduped,1400,2,fib,5,4,1.0,1.0
pythia-1.4b-deduped,1400,2,fib,5,5,1.0,1.0
pythia-1.4b-deduped,1400,2,fib,5,6,1.0,1.0
pythia-1.4b-deduped,1400,2,fib,5,7,1.0,1.0
pythia-1.4b-deduped,1400,2,fib,5,8,1.0,1.0
pythia-1.4b-deduped,1400,2,fib,5,9,1.0,1.0
pythia-1.4b-deduped,1400,2,fib,5,10,1.0,1.0
pythia-1.4b-deduped,1400,2,fib,5,11,1.0,1.0
pythia-1.4b-deduped,1400,2,fib,5,12,1.0,1.0
pythia-1.4b-deduped,1400,3,fib,0,1,1.0,1.0
pythia-1.4b-deduped,1400,3,fib,0,2,1.0,1.0
pythia-1.4b-deduped,1400,3,fib,0,3,1.0,1.0
pythia-1.4b-deduped,1400,3,fib,0,4,1.0,1.0
pythia-1.4b-deduped,1400,3,fib,0,5,1.0,1.0
pythia-1.4b-deduped,1400,3,fib,0,6,1.0,1.0
pythia-1.4b-deduped,1400,3,fib,0,7,1.0,1.0
pythia-1.4b-deduped,1400,3,fib,0,8,1.0,1.0
pythia-1.4b-deduped,1400,3,fib,0,9,1.0,1.0
pythia-1.4b-deduped,1400,3,fib,0,10,1.0,1.0
pythia-1.4b-deduped,1400,3,fib,0,11,1.0,1.0
pythia-1.4b-deduped,1400,3,fib,0,12,1.0,1.0
pythia-1.4b-deduped,1400,3,fib,1,1,0.333,0.333
pythia-1.4b-deduped,1400,3,fib,1,2,1.0,0.333
pythia-1.4b-deduped,1400,3,fib,1,3,1.0,0.333
pythia-1.4b-deduped,1400,3,fib,1,4,1.0,0.333
pythia-1.4b-deduped,1400,3,fib,1,5,1.0,0.333
pythia-1.4b-deduped,1400,3,fib,1,6,1.0,0.333
pythia-1.4b-deduped,1400,3,fib,1,7,1.0,0.333
pythia-1.4b-deduped,1400,3,fib,1,8,1.0,0.333
pythia-1.4b-deduped,1400,3,fib,1,9,1.0,0.333
pythia-1.4b-deduped,1400,3,fib,1,10,1.0,0.333
pythia-1.4b-deduped,1400,3,fib,1,11,1.0,0.333
pythia-1.4b-deduped,1400,3,fib,1,12,1.0,0.333
pythia-1.4b-deduped,1400,3,fib,2,1,0.0,0.0
pythia-1.4b-deduped,1400,3,fib,2,2,1.0,0.0
pythia-1.4b-deduped,1400,3,fib,2,3,1.0,0.0
pythia-1.4b-deduped,1400,3,fib,2,4,1.0,0.0
pythia-1.4b-deduped,1400,3,fib,2,5,1.0,0.0
pythia-1.4b-deduped,1400,3,fib,2,6,1.0,0.0
pythia-1.4b-deduped,1400,3,fib,2,7,1.0,0.0
pythia-1.4b-deduped,1400,3,fib,2,8,1.0,0.0
pythia-1.4b-deduped,1400,3,fib,2,9,1.0,0.0
pythia-1.4b-deduped,1400,3,fib,2,10,1.0,0.0
pythia-1.4b-deduped,1400,3,fib,2,11,1.0,0.0
pythia-1.4b-deduped,1400,3,fib,2,12,1.0,0.0
pythia-1.4b-deduped,1400,3,fib,3,1,1.0,1.0
pythia-1.4b-deduped,1400,3,fib,3,2,1.0,1.0
pythia-1.4b-deduped,1400,3,fib,3,3,1.0,1.0
pythia-1.4b-deduped,1400,3,fib,3,4,1.0,1.0
pythia-1.4b-deduped,1400,3,fib,3,5,1.0,1.0
pythia-1.4b-deduped,1400,3,fib,3,6,1.0,1.0
pythia-1.4b-deduped,1400,3,fib,3,7,1.0,1.0
pythia-1.4b-deduped,1400,3,fib,3,8,1.0,1.0
pythia-1.4b-deduped,1400,3,fib,3,9,1.0,1.0
pythia-1.4b-deduped,1400,3,fib,3,10,1.0,1.0
pythia-1.4b-deduped,1400,3,fib,3,11,1.0,1.0
pythia-1.4b-deduped,1400,3,fib,3,12,1.0,1.0
pythia-1.4b-deduped,1400,3,fib,4,1,0.0,0.0
pythia-1.4b-deduped,1400,3,fib,4,2,1.0,0.0
pythia-1.4b-deduped,1400,3,fib,4,3,1.0,0.0
pythia-1.4b-deduped,1400,3,fib,4,4,1.0,0.0
pythia-1.4b-deduped,1400,3,fib,4,5,1.0,0.0
pythia-1.4b-deduped,1400,3,fib,4,6,1.0,0.0
pythia-1.4b-deduped,1400,3,fib,4,7,1.0,0.0
pythia-1.4b-deduped,1400,3,fib,4,8,1.0,0.0
pythia-1.4b-deduped,1400,3,fib,4,9,1.0,0.0
pythia-1.4b-deduped,1400,3,fib,4,10,1.0,0.0
pythia-1.4b-deduped,1400,3,fib,4,11,1.0,0.0
pythia-1.4b-deduped,1400,3,fib,4,12,1.0,0.0
pythia-1.4b-deduped,1400,3,fib,5,1,1.0,1.0
pythia-1.4b-deduped,1400,3,fib,5,2,1.0,1.0
pythia-1.4b-deduped,1400,3,fib,5,3,1.0,1.0
pythia-1.4b-deduped,1400,3,fib,5,4,1.0,1.0
pythia-1.4b-deduped,1400,3,fib,5,5,1.0,1.0
pythia-1.4b-deduped,1400,3,fib,5,6,1.0,1.0
pythia-1.4b-deduped,1400,3,fib,5,7,1.0,1.0
pythia-1.4b-deduped,1400,3,fib,5,8,1.0,1.0
pythia-1.4b-deduped,1400,3,fib,5,9,1.0,1.0
pythia-1.4b-deduped,1400,3,fib,5,10,1.0,1.0
pythia-1.4b-deduped,1400,3,fib,5,11,1.0,1.0
pythia-1.4b-deduped,1400,3,fib,5,12,1.0,1.0
pythia-1.4b-deduped,1400,4,oct,0,1,1.0,1.0
pythia-1.4b-deduped,1400,4,oct,0,2,1.0,1.0
pythia-1.4b-deduped,1400,4,oct,0,3,1.0,1.0
pythia-1.4b-deduped,1400,4,oct,0,4,1.0,1.0
pythia-1.4b-deduped,1400,4,oct,0,5,1.0,1.0
pythia-1.4b-deduped,1400,4,oct,0,6,1.0,1.0
pythia-1.4b-deduped,1400,4,oct,0,7,1.0,1.0
pythia-1.4b-deduped,1400,4,oct,0,8,1.0,1.0
pythia-1.4b-deduped,1400,4,oct,0,9,1.0,1.0
pythia-1.4b-deduped,1400,4,oct,0,10,1.0,1.0
pythia-1.4b-deduped,1400,4,oct,0,11,1.0,1.0
pythia-1.4b-deduped,1400,4,oct,0,12,1.0,1.0
pythia-1.4b-deduped,1400,4,oct,1,1,0.0,0.0
